"","X","id_ristorante","Location","Regione","Provincia","data","scontrini","lordototale","Prezzo_medio_per_scontrino","Giorno","Month","Year","Season","Weekend","Festivo","Popolazione","Precipitazioni.mm.","Pioggia","ColoreCOVID","Dose1","Dose2","DoseUnica","Booster1","Booster3Dosi","Booster2","Dose1Cum","Dose2Cum","DoseUnicaCum","Booster1Cum","Booster3DosiCum","Booster2Cum","BENZINA","GASOLIO_AUTO","GPL","GASOLIO_RISCALDAMENTO","O.C._FLUIDO_BTZ","O.C._DENSO_BTZ","BENZINA.LITRO","GASOLIO_AUTO.LITRO","GPL.LITRO","GASOLIO_RISCALDAMENTO.LITRO","O.C._FLUIDO_BTZ.LITRO","O.C._DENSO_BTZ.LITRO","Durum_Wheat","Feed_Barley","Maize","Milling_Wheat"
"128",911,"R000","Montebello","Lombardia","Pavia",2020-06-30,373,11162.718,29.9268579088472,"Tuesday","6","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,276.5,NA,183,NA
"129",912,"R000","Montebello","Lombardia","Pavia",2020-07-01,398,11994.345,30.1365452261307,"Wednesday","7","2020","Summer","False","False",1525,1.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,276.5,NA,183,NA
"130",913,"R000","Montebello","Lombardia","Pavia",2020-07-02,397,11491.146,28.9449521410579,"Thursday","7","2020","Summer","False","False",1525,0.8,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,NA,159.5,184,NA
"131",914,"R000","Montebello","Lombardia","Pavia",2020-07-03,434,12814.2,29.5258064516129,"Friday","7","2020","Summer","False","False",1525,18.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,NA,159.5,184,NA
"132",915,"R000","Montebello","Lombardia","Pavia",2020-07-04,525,17316.639,32.9840742857143,"Saturday","7","2020","Summer","True","False",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,NA,159.5,184,NA
"133",916,"R000","Montebello","Lombardia","Pavia",2020-07-05,465,15384.303,33.0845225806452,"Sunday","7","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.18,1285.53,594.31,1112.39,711.18,375.67,1.39918,1.28553,0.59431,1.11239,0.71118,0.37567,NA,159.5,184,NA
"134",917,"R000","Montebello","Lombardia","Pavia",2020-07-06,413,11788.524,28.5436416464891,"Monday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,NA,159.5,184,NA
"135",918,"R000","Montebello","Lombardia","Pavia",2020-07-07,379,10650.15,28.1006596306069,"Tuesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,NA,159.5,184,NA
"136",919,"R000","Montebello","Lombardia","Pavia",2020-07-08,387,10581.165,27.341511627907,"Wednesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,NA,159.5,184,NA
"137",920,"R000","Montebello","Lombardia","Pavia",2020-07-09,338,10064.466,29.7765266272189,"Thursday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,305.5,159.5,185,184.5
"138",921,"R000","Montebello","Lombardia","Pavia",2020-07-10,426,12939.372,30.3741126760563,"Friday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,305.5,159.5,185,184.5
"139",922,"R000","Montebello","Lombardia","Pavia",2020-07-11,565,17149.374,30.3528743362832,"Saturday","7","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,305.5,159.5,185,184.5
"140",923,"R000","Montebello","Lombardia","Pavia",2020-07-12,554,18152.91,32.7669855595668,"Sunday","7","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400.83,1287.79,593.79,1125.14,716.18,385,1.40083,1.28779,0.59379,1.12514,0.71618,0.385,305.5,159.5,185,184.5
"141",924,"R000","Montebello","Lombardia","Pavia",2020-07-13,386,10470.168,27.1247875647668,"Monday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,305.5,159.5,185,184.5
"142",925,"R000","Montebello","Lombardia","Pavia",2020-07-14,392,10898.172,27.8014591836735,"Tuesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,305.5,159.5,185,184.5
"143",926,"R000","Montebello","Lombardia","Pavia",2020-07-15,422,12556.053,29.7536800947867,"Wednesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,305.5,159.5,185,184.5
"144",927,"R000","Montebello","Lombardia","Pavia",2020-07-16,427,12127.185,28.4009016393443,"Thursday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,297.5,159.5,187,184.5
"145",928,"R000","Montebello","Lombardia","Pavia",2020-07-17,432,12659.895,29.3053125,"Friday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,297.5,159.5,187,184.5
"146",929,"R000","Montebello","Lombardia","Pavia",2020-07-18,576,18136.845,31.487578125,"Saturday","7","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,297.5,159.5,187,184.5
"147",930,"R000","Montebello","Lombardia","Pavia",2020-07-19,511,17133.66,33.5296673189824,"Sunday","7","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.8,1290.32,594.2,1125.89,715.91,385.56,1.4038,1.29032,0.5942,1.12589,0.71591,0.38556,297.5,159.5,187,184.5
"148",931,"R000","Montebello","Lombardia","Pavia",2020-07-20,355,10233.27,28.8261126760563,"Monday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.6,1290.83,594.31,1127.46,704.55,365.22,1.4046,1.29083,0.59431,1.12746,0.70455,0.36522,297.5,159.5,187,184.5
"149",932,"R000","Montebello","Lombardia","Pavia",2020-07-21,393,10502.109,26.7229236641221,"Tuesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.6,1290.83,594.31,1127.46,704.55,365.22,1.4046,1.29083,0.59431,1.12746,0.70455,0.36522,297.5,159.5,187,184.5
"150",933,"R000","Montebello","Lombardia","Pavia",2020-07-22,422,11549.952,27.3695545023697,"Wednesday","7","2020","Summer","False","False",1525,0.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.6,1290.83,594.31,1127.46,704.55,365.22,1.4046,1.29083,0.59431,1.12746,0.70455,0.36522,297.5,159.5,187,184.5
"151",934,"R000","Montebello","Lombardia","Pavia",2020-07-23,400,10886.724,27.21681,"Thursday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.6,1290.83,594.31,1127.46,704.55,365.22,1.4046,1.29083,0.59431,1.12746,0.70455,0.36522,292.5,159.5,189,186.5
"152",935,"R000","Montebello","Lombardia","Pavia",2020-07-24,450,14269.905,31.7109,"Friday","7","2020","Summer","False","False",1525,6.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.6,1290.83,594.31,1127.46,704.55,365.22,1.4046,1.29083,0.59431,1.12746,0.70455,0.36522,292.5,159.5,189,186.5
"153",936,"R000","Montebello","Lombardia","Pavia",2020-07-25,579,18178.533,31.3964300518135,"Saturday","7","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.6,1290.83,594.31,1127.46,704.55,365.22,1.4046,1.29083,0.59431,1.12746,0.70455,0.36522,292.5,159.5,189,186.5
"154",937,"R000","Montebello","Lombardia","Pavia",2020-07-26,505,17092.998,33.8475207920792,"Sunday","7","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1404.6,1290.83,594.31,1127.46,704.55,365.22,1.4046,1.29083,0.59431,1.12746,0.70455,0.36522,292.5,159.5,189,186.5
"155",938,"R000","Montebello","Lombardia","Pavia",2020-07-27,389,10525.113,27.0568457583548,"Monday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.56,1289.74,594.39,1127.54,703.09,364.33,1.40356,1.28974,0.59439,1.12754,0.70309,0.36433,292.5,159.5,189,186.5
"156",939,"R000","Montebello","Lombardia","Pavia",2020-07-28,332,8905.68,26.8243373493976,"Tuesday","7","2020","Summer","False","False",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.56,1289.74,594.39,1127.54,703.09,364.33,1.40356,1.28974,0.59439,1.12754,0.70309,0.36433,292.5,159.5,189,186.5
"157",940,"R000","Montebello","Lombardia","Pavia",2020-07-29,394,11462.175,29.0918147208122,"Wednesday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.56,1289.74,594.39,1127.54,703.09,364.33,1.40356,1.28974,0.59439,1.12754,0.70309,0.36433,292.5,159.5,189,186.5
"158",941,"R000","Montebello","Lombardia","Pavia",2020-07-30,369,9670.104,26.206243902439,"Thursday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.56,1289.74,594.39,1127.54,703.09,364.33,1.40356,1.28974,0.59439,1.12754,0.70309,0.36433,287.5,159.5,189,187.5
"159",942,"R000","Montebello","Lombardia","Pavia",2020-07-31,444,12999.663,29.2785202702703,"Friday","7","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.56,1289.74,594.39,1127.54,703.09,364.33,1.40356,1.28974,0.59439,1.12754,0.70309,0.36433,287.5,159.5,189,187.5
"160",943,"R000","Montebello","Lombardia","Pavia",2020-08-01,518,16052.715,30.9897972972973,"Saturday","8","2020","Summer","True","False",1525,12.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.56,1289.74,594.39,1127.54,703.09,364.33,1.40356,1.28974,0.59439,1.12754,0.70309,0.36433,287.5,159.5,189,187.5
"161",944,"R000","Montebello","Lombardia","Pavia",2020-08-02,629,19506.366,31.0117106518283,"Sunday","8","2020","Summer","True","True",1525,19.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1403.56,1289.74,594.39,1127.54,703.09,364.33,1.40356,1.28974,0.59439,1.12754,0.70309,0.36433,287.5,159.5,189,187.5
"162",945,"R000","Montebello","Lombardia","Pavia",2020-08-03,504,13847.895,27.4759821428571,"Monday","8","2020","Summer","False","False",1525,4.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401.66,1288.34,594.37,1118.29,697.45,358.33,1.40166,1.28834,0.59437,1.11829,0.69745,0.35833,287.5,159.5,189,187.5
"163",946,"R000","Montebello","Lombardia","Pavia",2020-08-04,493,13382.415,27.1448580121704,"Tuesday","8","2020","Summer","False","False",1525,0.4,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401.66,1288.34,594.37,1118.29,697.45,358.33,1.40166,1.28834,0.59437,1.11829,0.69745,0.35833,287.5,159.5,189,187.5
"164",947,"R000","Montebello","Lombardia","Pavia",2020-08-05,415,11493.9,27.6961445783133,"Wednesday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401.66,1288.34,594.37,1118.29,697.45,358.33,1.40166,1.28834,0.59437,1.11829,0.69745,0.35833,287.5,159.5,189,187.5
"165",948,"R000","Montebello","Lombardia","Pavia",2020-08-06,416,11719.755,28.1724879807692,"Thursday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401.66,1288.34,594.37,1118.29,697.45,358.33,1.40166,1.28834,0.59437,1.11829,0.69745,0.35833,285.5,161.5,189,187.5
"166",949,"R000","Montebello","Lombardia","Pavia",2020-08-07,441,12633.354,28.6470612244898,"Friday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401.66,1288.34,594.37,1118.29,697.45,358.33,1.40166,1.28834,0.59437,1.11829,0.69745,0.35833,285.5,161.5,189,187.5
"167",950,"R000","Montebello","Lombardia","Pavia",2020-08-08,547,17289.477,31.6078190127971,"Saturday","8","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401.66,1288.34,594.37,1118.29,697.45,358.33,1.40166,1.28834,0.59437,1.11829,0.69745,0.35833,285.5,161.5,189,187.5
"168",951,"R000","Montebello","Lombardia","Pavia",2020-08-09,507,15957.81,31.4749704142012,"Sunday","8","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401.66,1288.34,594.37,1118.29,697.45,358.33,1.40166,1.28834,0.59437,1.11829,0.69745,0.35833,285.5,161.5,189,187.5
"169",952,"R000","Montebello","Lombardia","Pavia",2020-08-10,409,12337.92,30.1660635696822,"Monday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397.66,1284.32,593.96,1120.75,695.73,362.89,1.39766,1.28432,0.59396,1.12075,0.69573,0.36289,285.5,161.5,189,187.5
"170",953,"R000","Montebello","Lombardia","Pavia",2020-08-11,397,11974.932,30.163556675063,"Tuesday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397.66,1284.32,593.96,1120.75,695.73,362.89,1.39766,1.28432,0.59396,1.12075,0.69573,0.36289,285.5,161.5,189,187.5
"171",954,"R000","Montebello","Lombardia","Pavia",2020-08-12,416,11894.337,28.59215625,"Wednesday","8","2020","Summer","False","False",1525,9.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397.66,1284.32,593.96,1120.75,695.73,362.89,1.39766,1.28432,0.59396,1.12075,0.69573,0.36289,285.5,161.5,189,187.5
"172",955,"R000","Montebello","Lombardia","Pavia",2020-08-13,442,11102.4,25.1185520361991,"Thursday","8","2020","Summer","False","False",1525,0.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397.66,1284.32,593.96,1120.75,695.73,362.89,1.39766,1.28432,0.59396,1.12075,0.69573,0.36289,285.5,161.5,189,189.5
"173",956,"R000","Montebello","Lombardia","Pavia",2020-08-14,477,14384.358,30.1558867924528,"Friday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397.66,1284.32,593.96,1120.75,695.73,362.89,1.39766,1.28432,0.59396,1.12075,0.69573,0.36289,285.5,161.5,189,189.5
"174",957,"R000","Montebello","Lombardia","Pavia",2020-08-15,188,6078.24,32.3310638297872,"Saturday","8","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397.66,1284.32,593.96,1120.75,695.73,362.89,1.39766,1.28432,0.59396,1.12075,0.69573,0.36289,285.5,161.5,189,189.5
"175",958,"R000","Montebello","Lombardia","Pavia",2020-08-16,528,16804.53,31.8267613636364,"Sunday","8","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397.66,1284.32,593.96,1120.75,695.73,362.89,1.39766,1.28432,0.59396,1.12075,0.69573,0.36289,285.5,161.5,189,189.5
"176",959,"R000","Montebello","Lombardia","Pavia",2020-08-17,427,13536.342,31.7010351288056,"Monday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.23,1284.55,594.28,1119.71,696.82,363.78,1.39823,1.28455,0.59428,1.11971,0.69682,0.36378,285.5,161.5,189,189.5
"177",960,"R000","Montebello","Lombardia","Pavia",2020-08-18,427,12720.429,29.7902318501171,"Tuesday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.23,1284.55,594.28,1119.71,696.82,363.78,1.39823,1.28455,0.59428,1.11971,0.69682,0.36378,285.5,161.5,189,189.5
"178",961,"R000","Montebello","Lombardia","Pavia",2020-08-19,422,12281.328,29.102672985782,"Wednesday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.23,1284.55,594.28,1119.71,696.82,363.78,1.39823,1.28455,0.59428,1.11971,0.69682,0.36378,285.5,161.5,189,189.5
"179",962,"R000","Montebello","Lombardia","Pavia",2020-08-20,420,12642.156,30.1003714285714,"Thursday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.23,1284.55,594.28,1119.71,696.82,363.78,1.39823,1.28455,0.59428,1.11971,0.69682,0.36378,285.5,161.5,189,189.5
"180",963,"R000","Montebello","Lombardia","Pavia",2020-08-21,409,11639.268,28.4578679706601,"Friday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.23,1284.55,594.28,1119.71,696.82,363.78,1.39823,1.28455,0.59428,1.11971,0.69682,0.36378,285.5,161.5,189,189.5
"181",964,"R000","Montebello","Lombardia","Pavia",2020-08-22,557,17037.675,30.5882854578097,"Saturday","8","2020","Summer","True","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.23,1284.55,594.28,1119.71,696.82,363.78,1.39823,1.28455,0.59428,1.11971,0.69682,0.36378,285.5,161.5,189,189.5
"182",965,"R000","Montebello","Lombardia","Pavia",2020-08-23,530,16083.63,30.3464716981132,"Sunday","8","2020","Summer","True","True",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398.23,1284.55,594.28,1119.71,696.82,363.78,1.39823,1.28455,0.59428,1.11971,0.69682,0.36378,285.5,161.5,189,189.5
"183",966,"R000","Montebello","Lombardia","Pavia",2020-08-24,436,12601.71,28.903004587156,"Monday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.68,1285.56,595.86,1115.79,695.09,361.89,1.39968,1.28556,0.59586,1.11579,0.69509,0.36189,285.5,161.5,189,189.5
"184",967,"R000","Montebello","Lombardia","Pavia",2020-08-25,415,11257.272,27.125956626506,"Tuesday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.68,1285.56,595.86,1115.79,695.09,361.89,1.39968,1.28556,0.59586,1.11579,0.69509,0.36189,285.5,161.5,189,189.5
"185",968,"R000","Montebello","Lombardia","Pavia",2020-08-26,413,13303.305,32.211392251816,"Wednesday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.68,1285.56,595.86,1115.79,695.09,361.89,1.39968,1.28556,0.59586,1.11579,0.69509,0.36189,285.5,161.5,189,189.5
"186",969,"R000","Montebello","Lombardia","Pavia",2020-08-27,452,13457.421,29.7730553097345,"Thursday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.68,1285.56,595.86,1115.79,695.09,361.89,1.39968,1.28556,0.59586,1.11579,0.69509,0.36189,285.5,161.5,189,189.5
"187",970,"R000","Montebello","Lombardia","Pavia",2020-08-28,515,15158.61,29.4341941747573,"Friday","8","2020","Summer","False","False",1525,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.68,1285.56,595.86,1115.79,695.09,361.89,1.39968,1.28556,0.59586,1.11579,0.69509,0.36189,285.5,161.5,189,189.5
"188",971,"R000","Montebello","Lombardia","Pavia",2020-08-29,726,20675.412,28.4785289256198,"Saturday","8","2020","Summer","True","False",1525,2.2,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.68,1285.56,595.86,1115.79,695.09,361.89,1.39968,1.28556,0.59586,1.11579,0.69509,0.36189,285.5,161.5,189,189.5
"189",972,"R000","Montebello","Lombardia","Pavia",2020-08-30,693,22663.395,32.7033116883117,"Sunday","8","2020","Summer","True","True",1525,9.6,"True","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1399.68,1285.56,595.86,1115.79,695.09,361.89,1.39968,1.28556,0.59586,1.11579,0.69509,0.36189,285.5,161.5,189,189.5
